CustomerID,SignupDate,Gender,AgeBand,Segment,Tier,City,State,Region,PreferredChannel,ActivityWeight
500253,2019-12-24,Female,35-44,Working Professional,Tier-1,Ahmedabad,Gujarat,West,Vijay Sales,1.1537
500254,2020-10-29,Male,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Flipkart,0.1967
500255,2020-08-10,Male,25-34,Young Professional,Tier-2,Surat,Gujarat,West,Reliance Digital,2.5346
500256,2022-07-20,Female,18-24,Student,Tier-1,Hyderabad,Telangana,South,Croma,1.1242
500257,2022-06-16,Male,45+,Working Professional,Tier-3,Dhanbad,Jharkhand,East,Croma,0.7262
500258,2023-02-13,Male,18-24,Gift Buyer,Tier-3,Trichy,Tamil Nadu,South,Amazon India,0.6281
500259,2019-02-11,Female,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Reliance Digital,1.0147
500260,2020-11-13,Male,35-44,Family Buyer,Tier-3,Mysuru,Karnataka,South,boAt Official Website,0.9467
500261,2023-02-25,Female,45+,Gift Buyer,Tier-2,Vadodara,Gujarat,West,Amazon India,0.9725
500262,2019-12-13,Male,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.8529
500263,2024-10-31,Male,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Croma,0.9801
500264,2021-05-05,Female,18-24,Student,Tier-3,Dehradun,Uttarakhand,North,Flipkart,0.4358
500265,2020-01-27,Male,25-34,Working Professional,Tier-1,Delhi,Delhi,North,Croma,0.3127
500266,2024-06-12,Male,35-44,Working Professional,Tier-2,Indore,Madhya Pradesh,Central,Croma,0.4674
500267,2019-07-08,Female,18-24,Gamer,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.3025
500268,2020-03-08,Female,35-44,Family Buyer,Tier-2,Jaipur,Rajasthan,North,Local Multi-brand Retail,0.3598
500269,2023-07-21,Female,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.3816
500270,2020-11-27,Female,35-44,Young Professional,Tier-1,Pune,Maharashtra,West,Flipkart,2.7181
500271,2020-10-24,Male,18-24,Gamer,Tier-1,Mumbai,Maharashtra,West,Vijay Sales,1.1977
500272,2020-04-18,Male,35-44,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,boAt Official Website,0.7617
500273,2021-08-15,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,Amazon India,0.8394
500274,2020-09-05,Male,18-24,Gamer,Tier-3,Trichy,Tamil Nadu,South,Amazon India,0.8604
500275,2020-12-03,Male,18-24,Gamer,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.5535
500276,2021-08-11,Male,25-34,Young Professional,Tier-2,Coimbatore,Tamil Nadu,South,Croma,0.8309
500277,2024-06-14,Male,35-44,Gift Buyer,Tier-1,Mumbai,Maharashtra,West,Amazon India,1.8336
500278,2024-11-21,Male,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Flipkart,0.7263
500279,2022-05-23,Male,25-34,Gamer,Tier-2,Nagpur,Maharashtra,West,Flipkart,2.653
500280,2020-01-09,Male,18-24,Young Professional,Tier-2,Jaipur,Rajasthan,North,Amazon India,1.7518
500281,2020-02-25,Female,35-44,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Croma,0.5349
500282,2020-03-15,Female,18-24,Student,Tier-1,Hyderabad,Telangana,South,boAt Official Website,0.9164
500283,2019-08-14,Male,25-34,Young Professional,Tier-3,Rajkot,Gujarat,West,Flipkart,0.3286
500284,2020-01-17,Female,25-34,Young Professional,Tier-3,Bareilly,Uttar Pradesh,North,Amazon India,0.9095
500285,2019-02-26,Female,18-24,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.6323
500286,2019-06-29,Male,18-24,Working Professional,Tier-2,Nagpur,Maharashtra,West,boAt Official Website,0.5652
500287,2020-08-03,Male,35-44,Working Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.5235
500288,2019-01-12,Male,35-44,Family Buyer,Tier-1,Hyderabad,Telangana,South,Reliance Digital,0.3514
500289,2024-10-24,Female,25-34,Gamer,Tier-2,Surat,Gujarat,West,Amazon India,0.6637
500290,2020-04-27,Female,45+,Young Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,0.7256
500291,2022-11-10,Female,35-44,Family Buyer,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.5631
500292,2024-12-06,Male,18-24,Student,Tier-2,Nagpur,Maharashtra,West,Vijay Sales,0.476
500293,2023-10-19,Male,45+,Working Professional,Tier-1,Delhi,Delhi,North,Flipkart,1.5201
500294,2020-05-02,Male,45+,Family Buyer,Tier-3,Agra,Uttar Pradesh,North,boAt Official Website,0.1367
500295,2022-02-11,Male,35-44,Working Professional,Tier-2,Patna,Bihar,East,Reliance Digital,1.8508
500296,2022-09-10,Male,18-24,Young Professional,Tier-3,Rajkot,Gujarat,West,Flipkart,0.4843
500297,2024-11-03,Female,25-34,Young Professional,Tier-3,Kota,Rajasthan,North,Local Multi-brand Retail,0.5543
500298,2021-07-05,Male,18-24,Student,Tier-1,Delhi,Delhi,North,boAt Official Website,1.6637
500299,2019-04-04,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,0.7185
500300,2021-05-30,Male,45+,Family Buyer,Tier-1,Kolkata,West Bengal,East,Flipkart,1.4259
500301,2023-08-01,Male,45+,Gift Buyer,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.661
500302,2024-06-19,Female,25-34,Working Professional,Tier-1,Hyderabad,Telangana,South,boAt Official Website,0.4891
500303,2019-11-09,Female,35-44,Working Professional,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.8454
500304,2024-02-20,Male,25-34,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,1.69
500305,2019-03-07,Female,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Croma,0.6505
500306,2022-07-31,Female,25-34,Family Buyer,Tier-1,Delhi,Delhi,North,Flipkart,0.3478
500307,2022-04-25,Female,18-24,Student,Tier-2,Jaipur,Rajasthan,North,boAt Official Website,0.1416
500308,2020-10-29,Male,45+,Family Buyer,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.5147
500309,2023-07-22,Female,45+,Working Professional,Tier-3,Dehradun,Uttarakhand,North,Flipkart,0.9199
500310,2019-12-13,Male,25-34,Gift Buyer,Tier-3,Asansol,West Bengal,East,Amazon India,0.8749
500311,2020-01-31,Female,18-24,Student,Tier-2,Kochi,Kerala,South,Flipkart,0.6302
500312,2020-04-15,Male,25-34,Family Buyer,Tier-3,Dehradun,Uttarakhand,North,Flipkart,0.5787
500313,2021-04-04,Male,25-34,Student,Tier-3,Rajkot,Gujarat,West,Local Multi-brand Retail,0.4104
500314,2019-06-11,Male,35-44,Working Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,2.3578
500315,2024-01-19,Female,25-34,Young Professional,Tier-3,Varanasi,Uttar Pradesh,North,Flipkart,0.519
500316,2021-07-14,Male,25-34,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Amazon India,1.1213
500317,2021-05-19,Male,18-24,Student,Tier-2,Patna,Bihar,East,Croma,0.575
500318,2020-10-17,Male,25-34,Young Professional,Tier-2,Patna,Bihar,East,boAt Official Website,1.3827
500319,2023-09-05,Male,45+,Family Buyer,Tier-1,Delhi,Delhi,North,Flipkart,0.3605
500320,2021-03-13,Female,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.8647
500321,2019-03-16,Male,45+,Gift Buyer,Tier-2,Bhopal,Madhya Pradesh,Central,Reliance Digital,1.1426
500322,2020-05-26,Male,45+,Family Buyer,Tier-2,Indore,Madhya Pradesh,Central,boAt Official Website,2.4353
500323,2023-08-30,Male,45+,Family Buyer,Tier-2,Bhopal,Madhya Pradesh,Central,Vijay Sales,0.7034
500324,2024-12-10,Male,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Flipkart,1.02
500325,2020-12-15,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.3402
500326,2023-06-30,Male,25-34,Student,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.1796
500327,2021-10-05,Female,35-44,Gamer,Tier-1,Kolkata,West Bengal,East,Amazon India,0.5671
500328,2021-01-20,Male,18-24,Student,Tier-2,Surat,Gujarat,West,boAt Official Website,0.2515
500329,2021-11-25,Female,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,0.5389
500330,2020-08-15,Male,18-24,Student,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,1.6859
500331,2024-02-01,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,boAt Official Website,0.3564
500332,2023-04-12,Male,35-44,Working Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.3453
500333,2023-06-18,Male,25-34,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,1.3483
500334,2023-05-06,Male,18-24,Gamer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.6428
500335,2020-02-14,Female,35-44,Working Professional,Tier-1,Ahmedabad,Gujarat,West,Reliance Digital,0.5771
500336,2021-06-24,Female,18-24,Gamer,Tier-3,Kota,Rajasthan,North,Local Multi-brand Retail,1.6451
500337,2019-04-01,Male,18-24,Gamer,Tier-3,Dhanbad,Jharkhand,East,Local Multi-brand Retail,0.3519
500338,2021-12-28,Male,25-34,Young Professional,Tier-2,Ludhiana,Punjab,North,Amazon India,0.7156
500339,2024-02-02,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.1958
500340,2020-10-08,Female,45+,Working Professional,Tier-3,Varanasi,Uttar Pradesh,North,Amazon India,0.9669
500341,2020-07-04,Female,18-24,Student,Tier-3,Mysuru,Karnataka,South,Amazon India,0.6622
500342,2023-12-11,Female,25-34,Young Professional,Tier-3,Dhanbad,Jharkhand,East,boAt Official Website,0.829
500343,2024-02-19,Female,45+,Working Professional,Tier-3,Agra,Uttar Pradesh,North,boAt Official Website,0.6206
500344,2022-03-18,Male,18-24,Gamer,Tier-1,Pune,Maharashtra,West,Reliance Digital,0.9289
500345,2021-03-21,Female,45+,Working Professional,Tier-1,Ahmedabad,Gujarat,West,Croma,0.5788
500346,2023-11-19,Male,35-44,Gamer,Tier-2,Surat,Gujarat,West,Flipkart,2.2536
500347,2020-07-26,Female,35-44,Working Professional,Tier-1,Delhi,Delhi,North,Flipkart,0.6156
500348,2024-05-25,Male,35-44,Young Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,1.8189
500349,2020-10-20,Male,18-24,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.0804
500350,2019-10-01,Male,35-44,Young Professional,Tier-2,Jaipur,Rajasthan,North,Croma,1.0915
500351,2019-07-11,Male,18-24,Working Professional,Tier-2,Coimbatore,Tamil Nadu,South,Flipkart,0.3856
500352,2020-05-02,Female,25-34,Student,Tier-1,Mumbai,Maharashtra,West,Vijay Sales,0.5138
500353,2021-08-23,Male,18-24,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.771
500354,2019-07-16,Male,25-34,Young Professional,Tier-1,Delhi,Delhi,North,boAt Official Website,1.5606
500355,2019-12-23,Female,18-24,Young Professional,Tier-2,Nagpur,Maharashtra,West,Flipkart,1.0601
500356,2019-06-22,Female,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,1.6945
500357,2024-04-15,Male,18-24,Young Professional,Tier-2,Nagpur,Maharashtra,West,Local Multi-brand Retail,1.0221
500358,2023-06-24,Female,18-24,Young Professional,Tier-3,Dehradun,Uttarakhand,North,Amazon India,1.141
500359,2022-01-27,Female,25-34,Young Professional,Tier-3,Trichy,Tamil Nadu,South,Amazon India,0.8909
500360,2023-09-21,Female,35-44,Young Professional,Tier-2,Surat,Gujarat,West,Vijay Sales,0.917
500361,2021-08-07,Female,18-24,Student,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.4357
500362,2020-09-09,Male,18-24,Student,Tier-3,Mysuru,Karnataka,South,Reliance Digital,0.5996
500363,2019-03-12,Male,18-24,Student,Tier-2,Nagpur,Maharashtra,West,boAt Official Website,0.42
500364,2022-09-24,Male,45+,Working Professional,Tier-1,Delhi,Delhi,North,Flipkart,1.0299
500365,2021-01-01,Male,18-24,Gift Buyer,Tier-2,Lucknow,Uttar Pradesh,North,boAt Official Website,1.7691
500366,2020-02-09,Male,25-34,Working Professional,Tier-2,Surat,Gujarat,West,Local Multi-brand Retail,0.7113
500367,2019-04-12,Male,18-24,Student,Tier-2,Indore,Madhya Pradesh,Central,Croma,0.9993
500368,2019-02-14,Male,25-34,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Local Multi-brand Retail,2.0009
500369,2020-03-12,Male,25-34,Gamer,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.8178
500370,2023-05-13,Male,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,2.3263
500371,2023-08-09,Female,18-24,Student,Tier-1,Delhi,Delhi,North,Croma,0.2933
500372,2021-03-21,Female,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,Amazon India,0.4822
500373,2019-02-05,Female,25-34,Working Professional,Tier-2,Jaipur,Rajasthan,North,Vijay Sales,0.8254
500374,2021-10-31,Male,35-44,Working Professional,Tier-1,Pune,Maharashtra,West,Amazon India,0.9473
500375,2022-08-10,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.2492
500376,2020-02-20,Male,18-24,Gamer,Tier-1,Mumbai,Maharashtra,West,Croma,0.8812
500377,2023-12-27,Female,25-34,Gift Buyer,Tier-1,Hyderabad,Telangana,South,Flipkart,0.2018
500378,2023-08-27,Male,35-44,Working Professional,Tier-3,Trichy,Tamil Nadu,South,Amazon India,1.0879
500379,2021-05-19,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.9671
500380,2023-03-22,Female,18-24,Gamer,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.6119
500381,2021-12-01,Male,25-34,Young Professional,Tier-2,Surat,Gujarat,West,Amazon India,0.9739
500382,2022-06-11,Male,25-34,Gamer,Tier-1,Mumbai,Maharashtra,West,Reliance Digital,1.045
500383,2023-06-25,Female,18-24,Gamer,Tier-2,Surat,Gujarat,West,Amazon India,0.3411
500384,2021-06-22,Female,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.9604
500385,2022-09-11,Male,18-24,Working Professional,Tier-1,Pune,Maharashtra,West,Amazon India,1.1358
500386,2024-11-12,Male,18-24,Student,Tier-2,Jaipur,Rajasthan,North,Croma,0.8097
500387,2024-12-16,Male,35-44,Gift Buyer,Tier-3,Agra,Uttar Pradesh,North,boAt Official Website,2.207
500388,2021-11-13,Male,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Flipkart,1.2763
500389,2019-06-08,Male,18-24,Gamer,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,0.2502
500390,2020-04-27,Male,35-44,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Amazon India,0.1817
500391,2021-05-12,Female,18-24,Gift Buyer,Tier-1,Delhi,Delhi,North,Amazon India,0.515
500392,2023-04-21,Male,35-44,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,0.8176
500393,2024-12-21,Male,25-34,Family Buyer,Tier-1,Kolkata,West Bengal,East,Flipkart,1.7057
500394,2023-12-26,Male,45+,Family Buyer,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.8183
500395,2024-06-19,Female,18-24,Gamer,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,0.908
500396,2023-07-03,Male,35-44,Family Buyer,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,0.3887
500397,2023-05-24,Female,35-44,Student,Tier-2,Kochi,Kerala,South,Vijay Sales,0.381
500398,2020-08-15,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.4565
500399,2019-09-07,Male,25-34,Gift Buyer,Tier-1,Hyderabad,Telangana,South,Local Multi-brand Retail,0.2392
500400,2022-11-21,Male,18-24,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.8174
500401,2019-06-28,Female,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,boAt Official Website,1.0783
500402,2019-02-21,Male,18-24,Student,Tier-2,Surat,Gujarat,West,Flipkart,0.7136
500403,2024-07-18,Male,25-34,Working Professional,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,0.2978
500404,2021-08-24,Female,35-44,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.6275
500405,2019-11-24,Male,35-44,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,0.7493
500406,2022-06-13,Female,18-24,Gift Buyer,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,0.727
500407,2024-02-28,Female,25-34,Working Professional,Tier-2,Kochi,Kerala,South,Amazon India,1.6528
500408,2022-10-10,Female,35-44,Student,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.6124
500409,2022-02-11,Female,25-34,Young Professional,Tier-2,Ludhiana,Punjab,North,Flipkart,1.2
500410,2024-03-11,Male,18-24,Young Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.6355
500411,2021-07-06,Male,18-24,Gamer,Tier-1,Mumbai,Maharashtra,West,Reliance Digital,1.1599
500412,2020-04-11,Female,45+,Gift Buyer,Tier-2,Coimbatore,Tamil Nadu,South,Reliance Digital,0.53
500413,2020-01-28,Female,35-44,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,1.3701
500414,2022-11-21,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.8535
500415,2024-07-25,Male,18-24,Student,Tier-3,Dehradun,Uttarakhand,North,Local Multi-brand Retail,0.7627
500416,2019-10-30,Female,45+,Young Professional,Tier-1,Mumbai,Maharashtra,West,Vijay Sales,0.6246
500417,2019-09-16,Male,25-34,Young Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,0.9474
500418,2021-12-08,Female,18-24,Young Professional,Tier-3,Asansol,West Bengal,East,Amazon India,0.7378
500419,2021-05-20,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Amazon India,1.9816
500420,2024-04-11,Female,25-34,Working Professional,Tier-3,Varanasi,Uttar Pradesh,North,Local Multi-brand Retail,0.5678
500421,2024-04-18,Male,35-44,Young Professional,Tier-2,Vadodara,Gujarat,West,Flipkart,1.5259
500422,2019-05-30,Female,45+,Family Buyer,Tier-1,Ahmedabad,Gujarat,West,Amazon India,0.8933
500423,2019-07-21,Female,45+,Family Buyer,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,2.0705
500424,2021-11-27,Female,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,Amazon India,0.9166
500425,2022-07-04,Male,18-24,Young Professional,Tier-1,Delhi,Delhi,North,Croma,0.3822
500426,2022-04-23,Male,18-24,Student,Tier-3,Dehradun,Uttarakhand,North,Local Multi-brand Retail,0.6545
500427,2024-02-03,Female,25-34,Student,Tier-1,Delhi,Delhi,North,Flipkart,0.1404
500428,2024-05-15,Male,18-24,Gamer,Tier-3,Raipur,Chhattisgarh,Central,Flipkart,0.8223
500429,2024-11-18,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Croma,0.4005
500430,2020-10-31,Female,18-24,Student,Tier-3,Varanasi,Uttar Pradesh,North,Flipkart,0.8528
500431,2023-05-17,Female,18-24,Gamer,Tier-1,Delhi,Delhi,North,Amazon India,1.6614
500432,2019-09-25,Male,18-24,Young Professional,Tier-1,Kolkata,West Bengal,East,Amazon India,0.8352
500433,2021-11-14,Male,45+,Family Buyer,Tier-3,Kota,Rajasthan,North,Flipkart,0.4187
500434,2020-03-13,Male,18-24,Young Professional,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,2.6212
500435,2024-11-19,Male,18-24,Student,Tier-3,Agra,Uttar Pradesh,North,Local Multi-brand Retail,0.3165
500436,2022-03-16,Male,25-34,Young Professional,Tier-2,Coimbatore,Tamil Nadu,South,Local Multi-brand Retail,0.7235
500437,2019-10-02,Male,35-44,Working Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.4244
500438,2024-10-04,Female,45+,Family Buyer,Tier-3,Dhanbad,Jharkhand,East,Flipkart,1.2709
500439,2023-10-30,Male,25-34,Student,Tier-1,Mumbai,Maharashtra,West,Croma,0.2916
500440,2024-10-14,Male,45+,Family Buyer,Tier-2,Surat,Gujarat,West,boAt Official Website,0.656
500441,2021-09-09,Female,35-44,Working Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.4767
500442,2020-08-20,Male,25-34,Family Buyer,Tier-1,Delhi,Delhi,North,Croma,0.4755
500443,2020-09-23,Male,45+,Student,Tier-1,Hyderabad,Telangana,South,Vijay Sales,0.7587
500444,2020-02-14,Male,25-34,Young Professional,Tier-3,Bareilly,Uttar Pradesh,North,Local Multi-brand Retail,1.2064
500445,2024-01-10,Male,45+,Working Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.9798
500446,2023-06-24,Male,35-44,Young Professional,Tier-1,Pune,Maharashtra,West,Amazon India,1.6696
500447,2022-08-23,Male,35-44,Working Professional,Tier-2,Jaipur,Rajasthan,North,Vijay Sales,0.1962
500448,2023-12-18,Male,25-34,Young Professional,Tier-3,Asansol,West Bengal,East,Flipkart,1.5188
500449,2024-04-19,Female,35-44,Working Professional,Tier-2,Vadodara,Gujarat,West,Flipkart,1.1017
500450,2021-03-02,Male,45+,Family Buyer,Tier-1,Kolkata,West Bengal,East,boAt Official Website,0.3204
500451,2022-07-17,Female,25-34,Gamer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.8265
500452,2021-12-08,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Vijay Sales,0.4821
500453,2022-01-22,Male,25-34,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.6541
500454,2022-06-04,Male,35-44,Student,Tier-1,Hyderabad,Telangana,South,Amazon India,1.3253
500455,2020-03-27,Female,45+,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,0.5404
500456,2023-07-03,Male,18-24,Gamer,Tier-2,Nagpur,Maharashtra,West,Local Multi-brand Retail,0.4655
500457,2021-01-24,Male,25-34,Working Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Amazon India,0.3542
500458,2021-06-09,Male,35-44,Gift Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Local Multi-brand Retail,0.6804
500459,2024-05-20,Female,25-34,Gamer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.109
500460,2022-12-17,Male,35-44,Working Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,1.9826
500461,2023-12-11,Female,25-34,Young Professional,Tier-3,Asansol,West Bengal,East,Flipkart,1.7546
500462,2023-02-10,Female,18-24,Young Professional,Tier-1,Delhi,Delhi,North,Vijay Sales,0.8765
500463,2019-02-07,Female,35-44,Working Professional,Tier-1,Pune,Maharashtra,West,Amazon India,2.0339
500464,2019-07-01,Male,45+,Family Buyer,Tier-2,Kochi,Kerala,South,Amazon India,0.4594
500465,2021-08-09,Male,18-24,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Amazon India,1.4613
